fixture_id,date,status,round,season,home_team,away_team,home_score,away_score
974402,2023-03-13T01:05:00+00:00,Match Finished,Clausura - 11,2022,Santos Laguna,Club Tijuana,3,2
974401,2023-03-13T01:05:00+00:00,Match Finished,Clausura - 11,2022,Pachuca,Monterrey,1,2
974403,2023-03-13T03:15:00+00:00,Match Finished,Clausura - 11,2022,FC Juarez,Necaxa,1,1
974404,2023-03-18T01:00:00+00:00,Match Finished,Clausura - 12,2022,Puebla,Atlas,0,4
974406,2023-03-18T03:05:00+00:00,Match Finished,Clausura - 12,2022,Club Tijuana,Toluca,3,3
974405,2023-03-18T03:05:00+00:00,Match Finished,Clausura - 12,2022,Mazatlán,Necaxa,0,1
974407,2023-03-18T23:00:00+00:00,Match Finished,Clausura - 12,2022,Cruz Azul,Atletico San Luis,1,0
974408,2023-03-19T01:05:00+00:00,Match Finished,Clausura - 12,2022,Tigres UANL,Monterrey,0,1
974409,2023-03-19T03:10:00+00:00,Match Finished,Clausura - 12,2022,Guadalajara Chivas,Club America,2,4
974410,2023-03-19T18:00:00+00:00,Match Finished,Clausura - 12,2022,U.N.A.M. - Pumas,Pachuca,0,2
974411,2023-03-20T01:05:00+00:00,Match Finished,Clausura - 12,2022,Club Queretaro,FC Juarez,2,2
974412,2023-03-20T03:05:00+00:00,Match Finished,Clausura - 12,2022,Leon,Santos Laguna,4,1
973611,2023-03-25T03:05:00+00:00,Match Finished,Clausura - 1,2022,Mazatlán,Leon,1,2
974335,2023-03-30T03:05:00+00:00,Match Finished,Clausura - 4,2022,Club Queretaro,Cruz Azul,2,2
974413,2023-04-01T01:05:00+00:00,Match Finished,Clausura - 13,2022,Necaxa,Santos Laguna,0,0
974414,2023-04-01T03:00:00+00:00,Match Finished,Clausura - 13,2022,FC Juarez,Puebla,0,2
974415,2023-04-01T23:00:00+00:00,Match Finished,Clausura - 13,2022,Pachuca,Cruz Azul,0,2
974416,2023-04-02T01:05:00+00:00,Match Finished,Clausura - 13,2022,Club America,Leon,2,2
974417,2023-04-02T01:15:00+00:00,Match Finished,Clausura - 13,2022,Monterrey,Club Tijuana,4,0
974418,2023-04-02T03:10:00+00:00,Match Finished,Clausura - 13,2022,Atlas,Guadalajara Chivas,3,3
974419,2023-04-02T18:00:00+00:00,Match Finished,Clausura - 13,2022,Toluca,Tigres UANL,3,2
974420,2023-04-02T23:00:00+00:00,Match Finished,Clausura - 13,2022,Atletico San Luis,Mazatlán,2,1
974421,2023-04-03T01:05:00+00:00,Match Finished,Clausura - 13,2022,Club Queretaro,U.N.A.M. - Pumas,1,0
974422,2023-04-08T01:05:00+00:00,Match Finished,Clausura - 14,2022,Puebla,Toluca,1,2
974423,2023-04-08T03:10:00+00:00,Match Finished,Clausura - 14,2022,Club Tijuana,Club Queretaro,1,2
974425,2023-04-08T23:00:00+00:00,Match Finished,Clausura - 14,2022,Guadalajara Chivas,Necaxa,1,0
974426,2023-04-09T01:05:00+00:00,Match Finished,Clausura - 14,2022,Tigres UANL,Mazatlán,1,2
974424,2023-04-09T01:05:00+00:00,Match Finished,Clausura - 14,2022,Leon,Cruz Azul,0,0
974427,2023-04-09T03:10:00+00:00,Match Finished,Clausura - 14,2022,Club America,Monterrey,2,1
974428,2023-04-09T18:00:00+00:00,Match Finished,Clausura - 14,2022,U.N.A.M. - Pumas,Atletico San Luis,3,1
974429,2023-04-10T00:05:00+00:00,Match Finished,Clausura - 14,2022,Santos Laguna,Pachuca,1,4
974430,2023-04-10T02:10:00+00:00,Match Finished,Clausura - 14,2022,FC Juarez,Atlas,1,1
974431,2023-04-14T03:05:00+00:00,Match Finished,Clausura - 15,2022,Atletico San Luis,FC Juarez,2,0
974432,2023-04-15T01:05:00+00:00,Match Finished,Clausura - 15,2022,Necaxa,Puebla,1,1
974433,2023-04-15T03:05:00+00:00,Match Finished,Clausura - 15,2022,Mazatlán,Club Tijuana,1,2
974434,2023-04-15T23:00:00+00:00,Match Finished,Clausura - 15,2022,Atlas,Pachuca,4,1
974435,2023-04-16T01:05:00+00:00,Match Finished,Clausura - 15,2022,Leon,Guadalajara Chivas,0,2
974436,2023-04-16T03:10:00+00:00,Match Finished,Clausura - 15,2022,Cruz Azul,Club America,1,3
974437,2023-04-16T18:00:00+00:00,Match Finished,Clausura - 15,2022,U.N.A.M. - Pumas,Toluca,3,1
974438,2023-04-16T23:00:00+00:00,Match Finished,Clausura - 15,2022,Club Queretaro,Tigres UANL,0,0
974439,2023-04-17T01:10:00+00:00,Match Finished,Clausura - 15,2022,Monterrey,Santos Laguna,1,2
974440,2023-04-21T02:05:00+00:00,Match Finished,Clausura - 16,2022,Tigres UANL,Puebla,1,0
974441,2023-04-22T01:05:00+00:00,Match Finished,Clausura - 16,2022,Necaxa,Atlas,1,3
974442,2023-04-22T01:05:00+00:00,Match Finished,Clausura - 16,2022,Mazatlán,Monterrey,0,2
974443,2023-04-22T03:05:00+00:00,Match Finished,Clausura - 16,2022,Club Tijuana,Leon,0,0
974444,2023-04-22T23:00:00+00:00,Match Finished,Clausura - 16,2022,Pachuca,Atletico San Luis,2,1
974445,2023-04-23T01:05:00+00:00,Match Finished,Clausura - 16,2022,Guadalajara Chivas,Cruz Azul,2,1
974446,2023-04-23T03:10:00+00:00,Match Finished,Clausura - 16,2022,Club America,U.N.A.M. - Pumas,1,1
974447,2023-04-23T18:00:00+00:00,Match Finished,Clausura - 16,2022,Toluca,FC Juarez,1,1
974448,2023-04-24T01:05:00+00:00,Match Finished,Clausura - 16,2022,Santos Laguna,Club Queretaro,0,2
974450,2023-04-29T03:05:00+00:00,Match Finished,Clausura - 17,2022,FC Juarez,Club America,0,1
974449,2023-04-29T23:00:00+00:00,Match Finished,Clausura - 17,2022,Puebla,Club Tijuana,5,2
974451,2023-04-30T01:00:00+00:00,Match Finished,Clausura - 17,2022,Atletico San Luis,Atlas,0,0
974453,2023-04-30T01:05:00+00:00,Match Finished,Clausura - 17,2022,Guadalajara Chivas,Mazatlán,4,1
974452,2023-04-30T01:05:00+00:00,Match Finished,Clausura - 17,2022,Monterrey,U.N.A.M. - Pumas,4,1
974454,2023-04-30T03:05:00+00:00,Match Finished,Clausura - 17,2022,Cruz Azul,Santos Laguna,3,2
974455,2023-04-30T18:00:00+00:00,Match Finished,Clausura - 17,2022,Toluca,Necaxa,3,0
974456,2023-04-30T23:00:00+00:00,Match Finished,Clausura - 17,2022,Club Queretaro,Pachuca,0,1
974457,2023-05-01T01:05:00+00:00,Match Finished,Clausura - 17,2022,Leon,Tigres UANL,3,0
1024695,2023-05-06T23:00:00+00:00,Match Finished,Clausura - Reclasificacion,2022,Cruz Azul,Atlas,0,1
1024692,2023-05-07T01:10:00+00:00,Match Finished,Clausura - Reclasificacion,2022,Pachuca,Santos Laguna,4,4
1024693,2023-05-08T01:06:00+00:00,Match Finished,Clausura - Reclasificacion,2022,Leon,Atlético San Luis,1,3
1024694,2023-05-08T03:10:00+00:00,Match Finished,Clausura - Reclasificacion,2022,Tigres UANL,Puebla,1,0
