id,date,season,phase,matchday,home_team,away_team,home_score,away_score,status,total_goals,goal_difference,result
1873,2018-03-09,2017,clausura,12,Venados FC,Correcaminos UAT,1.0,3.0,FINISHED,4.0,-2.0,VISITANTE
1874,2018-03-09,2017,clausura,12,Cafetaleros de Tapachula,Leones Negros,2.0,0.0,FINISHED,2.0,2.0,LOCAL
1875,2018-03-09,2017,clausura,12,Cimarrones de Sonora,FC Juárez,1.0,1.0,FINISHED,2.0,0.0,EMPATE
1876,2018-03-09,2017,clausura,12,Murciélagos FC,Alebrijes de Oaxaca,1.0,1.0,FINISHED,2.0,0.0,EMPATE
1877,2018-03-10,2017,clausura,12,Zacatepec,Dorados de Sinaloa,1.0,0.0,FINISHED,1.0,1.0,LOCAL
1878,2018-03-10,2017,clausura,12,Club Celaya,Mineros de Zacatecas,2.0,0.0,FINISHED,2.0,2.0,LOCAL
1879,2018-03-16,2017,clausura,13,Potros UAEM,Correcaminos UAT,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE
1880,2018-03-16,2017,clausura,13,Atlante,Venados FC,0.0,0.0,FINISHED,0.0,0.0,EMPATE
1881,2018-03-17,2017,clausura,13,Mineros de Zacatecas,Atlético San Luis,1.0,2.0,FINISHED,3.0,-1.0,VISITANTE
1882,2018-03-17,2017,clausura,13,Alebrijes de Oaxaca,Cafetaleros de Tapachula,1.0,2.0,FINISHED,3.0,-1.0,VISITANTE
1883,2018-03-17,2017,clausura,13,FC Juárez,Murciélagos FC,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE
1884,2018-03-17,2017,clausura,13,TM Fútbol Club,Cimarrones de Sonora,1.0,0.0,FINISHED,1.0,1.0,LOCAL
1885,2018-03-17,2017,clausura,13,Dorados de Sinaloa,Club Celaya,1.0,2.0,FINISHED,3.0,-1.0,VISITANTE
1886,2018-03-18,2017,clausura,13,Leones Negros,Zacatepec,2.0,1.0,FINISHED,3.0,1.0,LOCAL
1887,2018-03-23,2017,clausura,14,Potros UAEM,Venados FC,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE
1888,2018-03-23,2017,clausura,14,Atlético San Luis,Dorados de Sinaloa,3.0,1.0,FINISHED,4.0,2.0,LOCAL
1889,2018-03-23,2017,clausura,14,Correcaminos UAT,Mineros de Zacatecas,1.0,1.0,FINISHED,2.0,0.0,EMPATE
1890,2018-03-23,2017,clausura,14,Cafetaleros de Tapachula,FC Juárez,1.0,0.0,FINISHED,1.0,1.0,LOCAL
1891,2018-03-23,2017,clausura,14,Cimarrones de Sonora,Atlante,2.0,1.0,FINISHED,3.0,1.0,LOCAL
1892,2018-03-23,2017,clausura,14,Murciélagos FC,TM Fútbol Club,1.0,0.0,FINISHED,1.0,1.0,LOCAL
1893,2018-03-24,2017,clausura,14,Zacatepec,Alebrijes de Oaxaca,3.0,2.0,FINISHED,5.0,1.0,LOCAL
1894,2018-03-24,2017,clausura,14,Club Celaya,Leones Negros,1.0,1.0,FINISHED,2.0,0.0,EMPATE
1895,2018-03-30,2017,clausura,15,Mineros de Zacatecas,Potros UAEM,1.0,0.0,FINISHED,1.0,1.0,LOCAL
1896,2018-03-30,2017,clausura,15,Atlante,Murciélagos FC,3.0,0.0,FINISHED,3.0,3.0,LOCAL
1897,2018-03-30,2017,clausura,15,Venados FC,Cimarrones de Sonora,2.0,0.0,FINISHED,2.0,2.0,LOCAL
1898,2018-03-31,2017,clausura,15,FC Juárez,Zacatepec,0.0,1.0,FINISHED,1.0,-1.0,VISITANTE
1899,2018-03-31,2017,clausura,15,Alebrijes de Oaxaca,Club Celaya,0.0,0.0,FINISHED,0.0,0.0,EMPATE
1900,2018-03-31,2017,clausura,15,TM Fútbol Club,Cafetaleros de Tapachula,1.0,0.0,FINISHED,1.0,1.0,LOCAL
1901,2018-03-31,2017,clausura,15,Dorados de Sinaloa,Correcaminos UAT,3.0,0.0,FINISHED,3.0,3.0,LOCAL
1902,2018-04-01,2017,clausura,15,Leones Negros,Atlético San Luis,2.0,0.0,FINISHED,2.0,2.0,LOCAL
